championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
39,60860.0,133.33333333333334,0.24242424242424243,0.999670904282857,0.0968342644320298,0.5,0.37076197133869276,0.8627450980392156,0.09340755381657323,0.30552675845563776,0.4270833333333333,0.11538461538461538,0.06666666666666667,0.2857142857142857,0.08333333333333333,0.057259927572427566,251.83333333333334
40,108013.6,120.0,0.10909090909090909,0.9996438571593869,0.02569832402234637,0.2,0.25601770942560875,0.7411764705882352,0.05254326166754064,0.1652852626438308,0.225,0.03076923076923077,0.0,0.14285714285714285,0.0,0.05744212962962962,84.8
41,108060.55,140.0,0.12727272727272726,0.9996863603339031,0.06089385474860335,0.35,0.3238669462891763,0.8058823529411765,0.06393852607801219,0.1906701680132286,0.315625,0.057692307692307696,0.07,0.21428571428571427,0.15,0.08250144675925926,144.75
42,110115.75179569035,151.63607342378293,0.16643691504026698,0.9996685078798866,0.02705908055304142,0.49082202713487627,0.31741522780373127,0.8181775503497489,0.03462031972767195,0.18806231682925315,0.37120909816440545,0.08244827797900424,0.08890662410215483,0.23235662980275906,0.07781324820430965,0.0840316281264256,146.83320031923384
43,91201.66666666667,133.33333333333334,0.2272727272727273,0.9996750768008159,0.06424581005586592,0.5,0.41965221950367004,0.9411764705882352,0.059882282548774424,0.2161738792692296,0.4479166666666667,0.11538461538461538,0.13333333333333333,0.2857142857142857,0.08333333333333333,0.10975529100529098,81.5
44,149163.0,100.0,0.0,0.9996357760477975,0.0335195530726257,0.0,0.19273564021903763,0.7647058823529411,0.03965148642652576,0.2108861605421661,0.0,0.0,0.0,0.14285714285714285,0.0,0.03125,15.0
45,95869.86111111111,150.0,0.18813131313131312,0.9996697406599898,0.04430477963997517,0.4861111111111111,0.30574164692479966,0.7949346405228758,0.02551679260842869,0.1430398361468814,0.3585069444444444,0.08333333333333333,0.06944444444444445,0.17857142857142855,0.1527777777777778,0.07835431551794399,154.25
48,140636.0,100.0,0.2727272727272727,0.9996745179980706,0.0,1.0,0.34358615868577425,0.9411764705882353,0.15435036908555524,0.45320733055167634,0.125,0.0,0.0,0.0,0.0,0.10416666666666666,89.0
50,94231.4,170.0,0.09090909090909091,0.9996442154354994,0.025139664804469275,0.4,0.24147151345683326,0.7411764705882353,0.09247004961477957,0.25552747243332163,0.275,0.07692307692307693,0.08,0.17142857142857143,0.1,0.052396509740259736,94.6
51,92274.25440957777,149.65645765487642,0.13972718545125978,0.9996775964730917,0.058327164627006135,0.5143911300190125,0.3122258766933801,0.7913831496493707,0.035841717210674834,0.16266605292740144,0.38063785930764454,0.08519415753570453,0.08748376409464828,0.2166965613495365,0.12857895826666416,0.07267653619888396,157.91741806750372
53,41731.0,200.0,0.09090909090909091,0.9996426785766701,0.0782122905027933,1.0,0.26814633578003033,0.8235294117647058,0.012534790851518698,0.10499755819632102,0.625,0.15384615384615385,0.0,0.2857142857142857,0.0,0.22916666666666666,89.0
55,106237.94736842105,147.3684210526316,0.23923444976076558,0.9996735843777007,0.05116142311084975,0.47368421052631576,0.3582249489504958,0.848297213622291,0.0585919338299765,0.22502201681710557,0.3815789473684211,0.10526315789473684,0.0736842105263158,0.18045112781954886,0.05263157894736842,0.06864409956515219,165.26315789473685
56,74922.0,150.0,0.09090909090909091,0.9996331475104354,0.008379888268156424,0.0,0.17757485727601072,0.588235294117647,0.02139385260780122,0.1724170429329061,0.125,0.0,0.0,0.07142857142857142,0.25,0.019047619047619046,228.5
57,93837.25,150.0,0.20454545454545456,0.9996624230954995,0.0,0.75,0.3369596877548643,0.8088235294117647,0.07018171917228028,0.20175938380869968,0.40625,0.13461538461538464,0.15000000000000002,0.2857142857142857,0.0,0.10736607142857142,144.0
58,47082.0,200.0,0.2727272727272727,0.9996436318694837,0.0,1.0,0.29258417802633113,0.8235294117647058,0.06887580170223065,0.2246030998055125,0.625,0.15384615384615385,0.2,0.14285714285714285,0.0,0.11805555555555555,25.0
59,84556.5,200.0,0.27272727272727276,0.9996689415299125,0.038175046554934824,0.8333333333333334,0.3789273369839605,0.9019607843137255,0.035256410256410256,0.2668106045677437,0.5520833333333334,0.12820512820512822,0.16666666666666666,0.23809523809523805,0.16666666666666666,0.07486359126984127,97.16666666666667
60,79534.0,100.0,0.0,0.9996261607305865,0.1340782122905028,0.0,0.1570837702435046,0.5882352941176471,0.03505304344318503,0.16435480692615473,0.0625,0.0,0.0,0.14285714285714285,0.0,0.017361111111111112,17.0
61,88082.65384615384,153.84615384615384,0.17832167832167833,0.9996651154208405,0.06188225182638591,0.6538461538461539,0.3241783848215166,0.7986425339366516,0.029194450219217273,0.15188018883281787,0.4254807692307692,0.08875739644970415,0.1,0.19230769230769232,0.11538461538461539,0.09719716047841047,111.92307692307692
62,83298.0,150.0,0.13636363636363635,0.999652262125212,0.008379888268156424,0.75,0.3060919841547245,0.7794117647058822,0.02266195393489573,0.17919411910861316,0.484375,0.09615384615384616,0.05,0.21428571428571427,0.25,0.07678571428571428,182.25
63,106654.63636363637,145.45454545454547,0.15702479338842976,0.999653024414588,0.06957846622651093,0.4090909090909091,0.30046444875176087,0.7941176470588235,0.0345584541310813,0.19470327217270678,0.3409090909090909,0.09440559440559441,0.05454545454545456,0.20129870129870128,0.09090909090909091,0.05107736592111592,116.5
64,121161.14285714286,100.0,0.18181818181818182,0.9996639443343174,0.027932960893854747,0.42857142857142855,0.31458780646127726,0.8235294117647058,0.03626604124768782,0.25113124664175496,0.36607142857142855,0.07692307692307694,0.08571428571428573,0.2040816326530612,0.07142857142857142,0.03903651738473167,215.42857142857142
67,94150.50406149302,150.01342642320085,0.1685809491260619,0.9996664005488074,0.05492513456426382,0.5072838345864662,0.311457083258716,0.7974367378530359,0.04358727597245735,0.18646596859036246,0.36160084922126745,0.07878986614888871,0.08911788399570354,0.2081910771827528,0.10472610096670247,0.061598662639546706,159.26973684210526
68,140530.25,175.0,0.11363636363636363,0.9996588875800869,0.027932960893854747,0.25,0.2925768961901433,0.7941176470588235,0.0363060183130975,0.21909404799643584,0.28125,0.07692307692307693,0.05,0.10714285714285714,0.0,0.032351979617604616,249.75
69,94220.0,146.2962962962963,0.15319865319865322,0.9996670392369995,0.08804055452100146,0.5185185185185185,0.33690790580863983,0.8333333333333334,0.07935171365952698,0.20751840713799985,0.4131944444444444,0.09686609686609687,0.11851851851851852,0.24074074074074073,0.16666666666666666,0.07295400822599897,167.88888888888889
74,104654.85,170.0,0.12272727272727273,0.999661863641089,0.05502793296089385,0.425,0.29908612955842945,0.8147058823529412,0.020894679520793838,0.1723823436174679,0.3828125,0.09807692307692309,0.1,0.225,0.0875,0.05422238062863063,142.25
