championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
40,141121,200,0.18181818181818182,0.9996780267486702,0.10614525139664804,1.0,0.38561691716183155,0.8823529411764706,0.09275543544028075,0.28392607760651833,0.5,0.15384615384615385,0.0,0.42857142857142855,0.0,0.12083333333333332,267
41,184387,200,0.2727272727272727,0.9997584673464581,0.17318435754189945,1.0,0.49720377490387974,1.0,0.18223347182445243,0.463908428078172,0.6875,0.23076923076923078,0.4,0.5714285714285714,0.5,0.3125,432
42,187561,200,0.7272727272727273,0.9998759043632445,0.36312849162011174,1.0,0.741116159850868,1.0,0.14864265257553144,0.6024743610613708,1.0,0.5384615384615385,0.8,0.8571428571428571,1.0,0.6458333333333333,497
43,173198,200,0.36363636363636365,0.999708122500696,0.13966480446927373,1.0,0.5092042409413957,1.0,0.1013674317292566,0.3315712364094348,0.625,0.3076923076923077,0.2,0.5714285714285714,0.5,0.2222222222222222,143
44,149163,100,0.0,0.9996357760477975,0.0335195530726257,0.0,0.19273564021903763,0.7647058823529411,0.03965148642652576,0.2108861605421661,0.0,0.0,0.0,0.14285714285714285,0.0,0.03125,15
45,182421,200,0.5454545454545454,0.9998363022151593,0.22905027932960895,1.0,0.6937259699405802,1.0,0.082368601508612,0.3450654146354002,0.6875,0.38461538461538464,0.4,0.7142857142857142,0.5,0.41666666666666663,497
48,140636,100,0.2727272727272727,0.9996745179980706,0.0,1.0,0.34358615868577425,0.9411764705882353,0.15435036908555524,0.45320733055167634,0.125,0.0,0.0,0.0,0.0,0.10416666666666666,89
50,173471,200,0.2727272727272727,0.9996745124123705,0.09497206703910614,1.0,0.4269486193638588,1.0,0.25607075148239283,0.4720392059425791,0.6875,0.3076923076923077,0.4,0.42857142857142855,0.5,0.16666666666666666,497
51,187576,200,0.8181818181818182,0.9999875727482742,0.659217877094972,1.0,0.9999999999999999,1.0,0.26766770198862494,0.6058500475509138,0.9375,0.8461538461538463,1.0,1.0,1.0,0.7291666666666666,498
53,41731,200,0.09090909090909091,0.9996426785766701,0.0782122905027933,1.0,0.26814633578003033,0.8235294117647058,0.012534790851518698,0.10499755819632102,0.625,0.15384615384615385,0.0,0.2857142857142857,0.0,0.22916666666666666,89
55,183725,200,0.5454545454545454,0.9997239844924953,0.20670391061452514,1.0,0.5786438308283817,1.0,0.11267193739663589,0.4332273790450406,0.6875,0.46153846153846156,0.4,0.5714285714285714,0.5,0.19791666666666666,497
56,135204,200,0.18181818181818182,0.9996429359843488,0.01675977653631285,0.0,0.24857276010718862,0.7058823529411764,0.031160501795006255,0.21343934473984083,0.1875,0.0,0.0,0.14285714285714285,0.5,0.029166666666666664,432
57,182141,200,0.4545454545454546,0.9997081634624966,0.0,1.0,0.4634451823371782,1.0,0.1337683030131903,0.2760437639761132,0.6875,0.3076923076923077,0.4,0.42857142857142855,0.0,0.23958333333333331,412
58,47082,200,0.2727272727272727,0.9996436318694837,0.0,1.0,0.29258417802633113,0.8235294117647058,0.06887580170223065,0.2246030998055125,0.625,0.15384615384615385,0.2,0.14285714285714285,0.0,0.11805555555555555,25
59,157810,200,0.6363636363636364,0.9996943905225267,0.11731843575418995,1.0,0.5257777001048584,1.0,0.0644891291194385,0.47699135515820323,0.6875,0.23076923076923078,0.2,0.42857142857142855,0.5,0.15625,161
60,79534,100,0.0,0.9996261607305865,0.1340782122905028,0.0,0.1570837702435046,0.5882352941176471,0.03505304344318503,0.16435480692615473,0.0625,0.0,0.0,0.14285714285714285,0.0,0.017361111111111112,17
61,184442,200,0.36363636363636365,0.9997592833241448,0.13966480446927373,1.0,0.5959746009553769,1.0,0.0748860473558953,0.38338031306493486,0.6875,0.38461538461538464,0.4,0.42857142857142855,0.5,0.375,497
62,149130,200,0.2727272727272727,0.9996651312290877,0.0335195530726257,1.0,0.3334207153675871,0.8235294117647058,0.054999798313904245,0.23565547435249365,0.5625,0.15384615384615385,0.2,0.2857142857142857,0.5,0.09895833333333333,432
63,184881,200,0.4545454545454546,0.999721904750166,0.223463687150838,1.0,0.6218105557497379,1.0,0.10095397523294745,0.3768259979266088,0.6875,0.46153846153846156,0.4,0.7142857142857142,0.5,0.3020833333333333,497
64,185849,100,0.4545454545454546,0.9997052663460556,0.18435754189944134,1.0,0.4630082721659094,1.0,0.06692953087814127,0.3232262652398537,0.6875,0.23076923076923078,0.2,0.42857142857142855,0.5,0.06018518518518518,497
67,187584,200,0.9090909090909092,0.9999473650172054,0.5698324022346369,1.0,0.9860188745193988,1.0,0.2859707151788956,0.7265436911503894,0.9375,0.7692307692307693,0.8,1.0,1.0,0.7083333333333333,497
68,161878,200,0.2727272727272727,0.9996789195297329,0.0670391061452514,1.0,0.3828206920657113,0.9411764705882353,0.09879593400830948,0.33887094424976655,0.6875,0.3076923076923077,0.2,0.2857142857142857,0.0,0.04427083333333333,432
